AircraftId,Date,Origin,Destination,DepartureAEST,ArrivalAEST
AM273,6/7/2022,Sydney (SYD / YSSY),Tamworth (TMW / YSTW),8:47 pm,10:22 pm
FD493,6/7/2022,Birdsville (BVI / YBDV),Birdsville (BVI / YBDV),8:59 pm,9:22 pm
FD617,6/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),9:07 pm,9:55 pm
FD425,6/7/2022,Rockhampton (ROK / YBRK),Hervey Bay (HVB / YHBA),9:26 pm,10:50 pm
FD849,6/7/2022,Ayers Rock (AYQ / YAYE),Alice Springs (ASP / YBAS),9:30 pm,9:53 pm
AM273,6/7/2022,Sydney (SYD / YSSY),Tamworth (TMW / YSTW),9:36 pm,11:11 pm
FD467,6/7/2022,Maroochydore/Sunshine Coast (MCY / YBSU),Brisbane (BNE / YBBN),9:45 pm,10:41 pm
FD493,6/7/2022,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),10:00 pm,10:23 pm
FD619,6/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:11 pm,10:59 pm
FD849,6/7/2022,Adelaide (ADL / YPAD),Alice Springs (ASP / YBAS),10:12 pm,10:31 pm
FD617,6/7/2022,Jandakot (JAD / YPJT),Jurien Bay (YJUR),10:21 pm,11:07 pm
FD602,6/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),10:23 pm,11:10 pm
FD480,6/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),10:44 pm,12:39 am
FD596,6/7/2022,Renmark (RMK / YREN),Adelaide (ADL / YPAD),11:07 pm,12:28 am
FD449,6/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),11:46 pm,1:08 am
FD467,6/7/2022,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),11:51 pm,1:18 am
FD489,7/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),12:09 am,12:44 am
FD493,7/7/2022,Charleville (CTL / YBCV),Birdsville (BVI / YBDV),12:19 am,12:58 am
FD493,7/7/2022,Thargomindah (XTG / YTGM),Birdsville (BVI / YBDV),12:40 am,2:21 am
FD425,7/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),1:22 am,1:58 am
FD480,7/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),1:25 am,3:16 am
FD425,7/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),1:35 am,2:11 am
FD211,7/7/2022,Bourke (BRK / YBKE),Dubbo (DBO / YSDU),1:40 am,2:05 am
FD456,7/7/2022,Mitchell (YMIT),Goondiwindi (GOO / YGDI),1:56 am,2:55 am
FD602,7/7/2022,Wave Rock (YWRC),Jandakot (JAD / YPJT),2:12 am,4:34 am
FD630J,7/7/2022,Carnarvon (CVQ / YCAR),Newman (ZNE / YNWN),2:24 am,3:01 am
FD543,7/7/2022,Todmorden (YTDM),Mungeranie (MNE / YMUG),2:53 am,4:34 am
FD449,7/7/2022,Brisbane (BNE / YBBN),Emerald (EMD / YEML),3:02 am,3:32 am
FD467,7/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),4:10 am,5:37 am
FD624J,7/7/2022,Broome (BME / YBRM),Broome (BME / YBRM),5:12 am,5:44 am
FD596,7/7/2022,Adelaide (ADL / YPAD),Naracoorte (NAC / YNRC),7:46 am,8:01 am
FD534,7/7/2022,Mount Gambier (MGB / YMTG),Yorketown (YYOR),7:52 am,8:54 am
FD596,7/7/2022,Mount Gambier (MGB / YMTG),Adelaide (ADL / YPAD),8:04 am,9:06 am
FD489,7/7/2022,Blackwater (BLT / YBTR),Rockhampton (ROK / YBRK),8:07 am,8:31 am
FD608,7/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),8:17 am,9:04 am
FD619,7/7/2022,Wiluna (WUN / YWLU),Laverton (LVO / YLTN),9:03 am,11:55 am
FD213,7/7/2022,Dubbo (DBO / YSDU),Brewarrina (BWQ / YBRW),9:05 am,9:46 am
FD596,7/7/2022,Kadina (YKDI),Adelaide (ADL / YPAD),9:22 am,10:12 am
FD489,7/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),9:34 am,10:01 am
FD449,7/7/2022,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),10:02 am,10:44 am
FD480,7/7/2022,Mackay (MKY / YBMK),Townsville (TSV / YBTL),10:24 am,11:19 am
FD489,7/7/2022,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),10:25 am,11:09 am
FD425,7/7/2022,Bundaberg (BDB / YBUD),Maryborough (MBH / YMYB),10:50 am,11:25 am
FD602,7/7/2022,Leonora (LNO / YLEO),Kalgoorlie-Boulder (KGI / YPKG),10:51 am,11:45 am
FD601,7/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Laverton (LVO / YLTN),11:14 am,12:05 pm
AM273,7/7/2022,Moruya (MYA / YMRY),Merimbula (MIM / YMER),11:17 am,12:18 pm
FD624J,7/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),11:21 am,12:10 pm
FD619,7/7/2022,Meekatharra (MKR / YMEK),Wiluna (WUN / YWLU),11:40 am,12:37 pm
AM273,7/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),11:40 am,1:17 pm
FD596,7/7/2022,Essendon (MEB / YMEN),Adelaide (ADL / YPAD),11:42 am,12:25 pm
FD601,7/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),11:44 am,12:31 pm
FD427,7/7/2022,Stanthorpe (SNH / YSPE),Brisbane (BNE / YBBN),11:46 am,1:19 pm
AM273,7/7/2022,Sydney (SYD / YSSY),Canberra (CBR / YSCB),11:48 am,1:22 pm
FD456,7/7/2022,Miles Airport (WLE / YMLS),Kingaroy (KGY / YKRY),12:02 pm,1:01 pm
FD423,7/7/2022,Cairns (CNS / YBCS),Townsville (TSV / YBTL),12:04 pm,12:41 pm
FD630J,7/7/2022,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),12:14 pm,1:22 pm
FD617,7/7/2022,Jandakot (JAD / YPJT),Bunbury (BUY / YBUN),12:22 pm,1:08 pm
FD449,7/7/2022,Rockhampton (ROK / YBRK),Maryborough (MBH / YMYB),12:35 pm,2:00 pm
FD456,7/7/2022,Brisbane (BNE / YBBN),Roma (RMA / YROM),12:54 pm,1:22 pm
FD493,7/7/2022,Thargomindah (XTG / YTGM),Charleville (CTL / YBCV),12:58 pm,2:39 pm
FD596,7/7/2022,Adelaide (ADL / YPAD),Essendon (MEB / YMEN),1:02 pm,1:21 pm
AM273,7/7/2022,Sydney (SYD / YSSY),Tamworth (TMW / YSTW),1:05 pm,2:42 pm
FD608,7/7/2022,Carnarvon (CVQ / YCAR),Shark Bay (MJK / YSHK),1:14 pm,1:51 pm
FD534,7/7/2022,Naracoorte (NAC / YNRC),Mount Gambier (MGB / YMTG),1:19 pm,2:25 pm
FD456,7/7/2022,Toowoomba (YTWB),Brisbane (BNE / YBBN),1:23 pm,3:06 pm
FD480,7/7/2022,Cairns (CNS / YBCS),Townsville (TSV / YBTL),1:33 pm,2:10 pm
FD449,7/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),1:47 pm,3:12 pm
FD596,7/7/2022,Adelaide (ADL / YPAD),Kingscote (KGC / YKSC),1:58 pm,2:01 pm
FD493,7/7/2022,Charleville (CTL / YBCV),Thargomindah (XTG / YTGM),2:03 pm,2:42 pm
FD608,7/7/2022,Shark Bay (MJK / YSHK),Jandakot (JAD / YPJT),2:09 pm,3:42 pm
FD608,7/7/2022,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),2:16 pm,2:59 pm
FD456,7/7/2022,Goondiwindi (GOO / YGDI),Wellcamp Airport (WTB / YBWW),2:24 pm,3:08 pm
FD456,7/7/2022,Kingaroy (KGY / YKRY),Toowoomba (YTWB),2:43 pm,3:35 pm
FD543,7/7/2022,Mungeranie (MNE / YMUG),Port Augusta (PUG / YPAG),2:55 pm,4:01 pm
FD601,7/7/2022,Laverton (LVO / YLTN),Jandakot (JAD / YPJT),2:57 pm,3:51 pm
FD423,7/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),2:58 pm,4:50 pm
FD480,7/7/2022,Winton (WIN / YWTN),Hughenden (HGD / YHUG),3:01 pm,6:09 pm
FD449,7/7/2022,Goondiwindi (GOO / YGDI),Brisbane (BNE / YBBN),3:06 pm,3:50 pm
FD601,7/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),3:45 pm,4:32 pm
FD480,7/7/2022,Townsville (TSV / YBTL),Dysart (DYA / YDYS),4:17 pm,6:12 pm
FD425,7/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),4:24 pm,4:51 pm
FD456,7/7/2022,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),4:34 pm,4:58 pm
FD601,7/7/2022,Narrogin (YNRG),Jandakot (JAD / YPJT),4:42 pm,5:48 pm
FD493,7/7/2022,Birdsville (BVI / YBDV),Roma (RMA / YROM),4:49 pm,5:13 pm
FD489,7/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),5:08 pm,6:30 pm
FD534,7/7/2022,Yorketown (YYOR),Adelaide (ADL / YPAD),5:24 pm,8:52 pm
FD211,7/7/2022,Dubbo (DBO / YSDU),Bourke (BRK / YBKE),5:27 pm,6:09 pm
FD425,7/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),5:51 pm,6:18 pm
FD456,7/7/2022,Roma (RMA / YROM),Mitchell (YMIT),5:51 pm,7:21 pm
FD607,7/7/2022,Broome (BME / YBRM),Broome (BME / YBRM),6:04 pm,6:36 pm
FD456,7/7/2022,Brisbane (BNE / YBBN),Blackall (BKQ / YBCK),6:10 pm,6:41 pm
FD630J,7/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),6:11 pm,6:59 pm
FD596,7/7/2022,Adelaide (ADL / YPAD),Port Lincoln (PLO / YPLC),6:52 pm,7:03 pm
FD596,7/7/2022,Port Lincoln (PLO / YPLC),Adelaide (ADL / YPAD),7:27 pm,8:43 pm
FD425,7/7/2022,Maryborough (MBH / YMYB),Brisbane (BNE / YBBN),7:48 pm,8:45 pm
FD596,7/7/2022,Naracoorte (NAC / YNRC),Mount Gambier (MGB / YMTG),7:49 pm,8:55 pm
FD480,7/7/2022,Hughenden (HGD / YHUG),Townsville (TSV / YBTL),7:54 pm,8:40 pm
AM273,7/7/2022,Sydney (SYD / YSSY),Moruya (MYA / YMRY),8:05 pm,9:39 pm
FD617,7/7/2022,Bunbury (BUY / YBUN),Jandakot (JAD / YPJT),8:07 pm,8:42 pm
FD480,7/7/2022,Dysart (DYA / YDYS),Mackay (MKY / YBMK),8:14 pm,8:56 pm
FD449,7/7/2022,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),8:15 pm,8:57 pm
FD493,7/7/2022,Roma (RMA / YROM),Thargomindah (XTG / YTGM),8:51 pm,10:21 pm
FD467,7/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),8:54 pm,9:23 pm
FD480,7/7/2022,Mackay (MKY / YBMK),Townsville (TSV / YBTL),8:58 pm,9:53 pm
FD456,7/7/2022,Wellcamp Airport (WTB / YBWW),Miles Airport (WLE / YMLS),9:09 pm,11:36 pm
FD489,7/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),9:11 pm,9:40 pm
FD480,7/7/2022,Townsville (TSV / YBTL),Winton (WIN / YWTN),9:23 pm,11:21 pm
FD602,7/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Wave Rock (YWRC),9:45 pm,10:36 pm
AM273,7/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Sydney (SYD / YSSY),9:48 pm,10:55 pm
FD493,7/7/2022,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),10:00 pm,10:23 pm
FD213,7/7/2022,Brewarrina (BWQ / YBRW),Dubbo (DBO / YSDU),10:13 pm,10:38 pm
FD619,7/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:23 pm,11:11 pm
FD619,7/7/2022,Laverton (LVO / YLTN),Jandakot (JAD / YPJT),10:35 pm,11:29 pm
FD449,7/7/2022,Maryborough (MBH / YMYB),Goondiwindi (GOO / YGDI),10:35 pm,11:32 pm
AM273,7/7/2022,Canberra (CBR / YSCB),Sydney (SYD / YSSY),10:55 pm,11:32 pm
FD607,7/7/2022,Broome (BME / YBRM),Billiluna (YBIL),11:00 pm,11:34 pm
FD211,8/7/2022,Collarenebri (CRB / YCBR),Dubbo (DBO / YSDU),12:04 am,12:44 am
FD596,8/7/2022,Whyalla (WYA / YWHA),Port Pirie (PPI / YPIR),12:22 am,2:57 am
FD416,8/7/2022,Roxborough Downs (YROX),Mount Isa (ISA / YBMA),12:35 am,2:06 am
FD480,8/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),12:45 am,2:36 am
FD416,8/7/2022,Mount Isa (ISA / YBMA),Mackay (MKY / YBMK),1:03 am,2:09 am
FD456,8/7/2022,Toowoomba (YTWB),Brisbane (BNE / YBBN),2:02 am,3:45 am
FD480,8/7/2022,Bowen (ZBO / YBWN),Mackay (MKY / YBMK),2:12 am,2:37 am
FD624J,8/7/2022,Broome (BME / YBRM),Jandakot (JAD / YPJT),3:27 am,4:01 am
FD617,8/7/2022,Paraburdoo (YPBO),Jandakot (JAD / YPJT),4:53 am,6:05 am
AM273,8/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Sydney (SYD / YSSY),7:38 am,8:46 am
FD493,8/7/2022,Goondiwindi (GOO / YGDI),Brisbane (BNE / YBBN),7:58 am,8:42 am
FD211,8/7/2022,Dubbo (DBO / YSDU),Collarenebri (CRB / YCBR),8:11 am,8:52 am
FD602,8/7/2022,Jandakot (JAD / YPJT),Manjimup (MJP / YMJM),8:15 am,9:01 am
FD624J,8/7/2022,Broome (BME / YBRM),Jandakot (JAD / YPJT),8:18 am,8:52 am
FD617,8/7/2022,Albany (ALH / YABA),Jandakot (JAD / YPJT),8:21 am,8:41 am
FD416,8/7/2022,Mackay (MKY / YBMK),Roxborough Downs (YROX),9:36 am,10:32 am
FD543,8/7/2022,Adelaide (ADL / YPAD),Port Augusta (PUG / YPAG),9:37 am,9:48 am
FD449,8/7/2022,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),9:41 am,10:25 am
AM273,8/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Port Macquarie (PQQ / YPMQ),9:46 am,10:52 am
FD489,8/7/2022,Roma (RMA / YROM),Toowoomba (YTWB),9:46 am,11:16 am
FD427,8/7/2022,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),9:47 am,10:32 am
FD456,8/7/2022,Longreach (YLRE),Toowoomba (YTWB),9:54 am,10:49 am
FD489,8/7/2022,Toowoomba (YTWB),Rockhampton (ROK / YBRK),9:56 am,11:43 am
FD619,8/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:11 am,10:59 am
FD480,8/7/2022,Mackay (MKY / YBMK),Townsville (TSV / YBTL),10:11 am,11:06 am
FD416,8/7/2022,Boulia (BQL / YBOU),Roxborough Downs (YROX),10:14 am,10:38 am
FD853,8/7/2022,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),11:05 am,11:26 am
AM273,8/7/2022,Sydney (SYD / YSSY),Cobar (CAZ / YCBA),11:07 am,12:44 pm
FD449,8/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),11:19 am,11:46 am
FD456,8/7/2022,Brisbane (BNE / YBBN),Longreach (YLRE),11:52 am,12:23 pm
AM273,8/7/2022,Sydney (SYD / YSSY),Moree (MRZ / YMOR),11:52 am,1:29 pm
AM273,8/7/2022,Port Macquarie (PQQ / YPMQ),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),11:58 am,1:15 pm
FD425,8/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),12:00 pm,12:36 pm
FD449,8/7/2022,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),12:03 pm,12:27 pm
FD596,8/7/2022,Mount Gambier (MGB / YMTG),Adelaide (ADL / YPAD),12:05 pm,1:06 pm
FD602,8/7/2022,Busselton Regional (BQB / YBLN),Jandakot (JAD / YPJT),12:19 pm,12:55 pm
FD601,8/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),12:25 pm,1:12 pm
FD213,8/7/2022,Coonamble (CNB / YCNM),Dubbo (DBO / YSDU),12:57 pm,1:37 pm
FD580,8/7/2022,Adelaide (ADL / YPAD),Ceduna (CED / YCDU),1:02 pm,1:20 pm
FD601,8/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Albany (ALH / YABA),1:15 pm,2:06 pm
FD493,8/7/2022,Toowoomba (YTWB),Goondiwindi (GOO / YGDI),1:20 pm,3:05 pm
AM273,8/7/2022,Merimbula (MIM / YMER),Sydney (SYD / YSSY),1:30 pm,2:28 pm
FD617,8/7/2022,Mount James (YMJE),Paraburdoo (YPBO),1:30 pm,2:36 pm
FD602,8/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),1:36 pm,2:22 pm
FD456,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),1:39 pm,3:06 pm
FD534,8/7/2022,Adelaide (ADL / YPAD),Naracoorte (NAC / YNRC),1:42 pm,1:58 pm
FD480,8/7/2022,Townsville (TSV / YBTL),Bowen (ZBO / YBWN),1:49 pm,3:38 pm
FD596,8/7/2022,Adelaide (ADL / YPAD),Port Augusta (PUG / YPAG),1:56 pm,2:07 pm
FD607,8/7/2022,Broome (BME / YBRM),One Arm Point (YOAP),2:01 pm,2:34 pm
FD601,8/7/2022,Albany (ALH / YABA),Jandakot (JAD / YPJT),2:07 pm,2:27 pm
FD480,8/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),2:08 pm,4:17 pm
FD596,8/7/2022,Port Pirie (PPI / YPIR),Adelaide (ADL / YPAD),2:20 pm,3:39 pm
FD449,8/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),2:35 pm,3:57 pm
FD493,8/7/2022,Charleville (CTL / YBCV),Toowoomba (YTWB),2:36 pm,3:15 pm
FD449,8/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),2:45 pm,3:20 pm
FD425,8/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),2:46 pm,3:13 pm
FD617,8/7/2022,Jandakot (JAD / YPJT),Mount James (YMJE),2:57 pm,3:45 pm
FD596,8/7/2022,Adelaide (ADL / YPAD),Mount Gambier (MGB / YMTG),3:09 pm,3:26 pm
FD427,8/7/2022,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),3:24 pm,3:50 pm
FD602,8/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),3:24 pm,4:10 pm
FD853,8/7/2022,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),3:25 pm,5:05 pm
FD493,8/7/2022,Eulo (YEUO),Yowah (YYWA),3:41 pm,4:24 pm
FD607,8/7/2022,Broome (BME / YBRM),Derby (DRB / YDBY),3:46 pm,4:18 pm
FD534,8/7/2022,Naracoorte (NAC / YNRC),Adelaide (ADL / YPAD),3:49 pm,4:55 pm
FD425,8/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),3:52 pm,4:19 pm
FD213,8/7/2022,Dubbo (DBO / YSDU),Coonamble (CNB / YCNM),4:06 pm,4:47 pm
FD856,8/7/2022,Tennant Creek (TCA / YTNK),Yuendumu (YUE / YYND),4:34 pm,6:14 pm
FD874,8/7/2022,Darwin (DRW / YPDN),Elcho Island (ELC / YELD),4:39 pm,5:19 pm
FD543,8/7/2022,Port Augusta (PUG / YPAG),Prominent Hill Mine (YPMH),4:42 pm,5:56 pm
FD580,8/7/2022,Adelaide (ADL / YPAD),Whyalla (WYA / YWHA),5:03 pm,5:12 pm
FD478,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),5:04 pm,6:32 pm
FD619,8/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),5:05 pm,6:02 pm
FD874,8/7/2022,Elcho Island (ELC / YELD),Darwin (DRW / YPDN),5:07 pm,5:49 pm
FD619,8/7/2022,Geraldton (GET / YGEL),Moora (YMRO),5:09 pm,5:52 pm
FD489,8/7/2022,Brisbane (BNE / YBBN),Roma (RMA / YROM),5:11 pm,5:39 pm
AM273,8/7/2022,Sydney (SYD / YSSY),Merimbula (MIM / YMER),5:12 pm,6:48 pm
FD534,8/7/2022,Adelaide (ADL / YPAD),Mount Gambier (MGB / YMTG),5:16 pm,5:34 pm
FD449,8/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),5:25 pm,5:54 pm
FD596,8/7/2022,Kingscote (KGC / YKSC),Adelaide (ADL / YPAD),5:25 pm,6:18 pm
FD596,8/7/2022,Port Augusta (PUG / YPAG),Whyalla (WYA / YWHA),5:25 pm,6:37 pm
FD580,8/7/2022,Ceduna (CED / YCDU),Adelaide (ADL / YPAD),5:32 pm,6:10 pm
FD607,8/7/2022,Derby (DRB / YDBY),Broome (BME / YBRM),5:54 pm,6:35 pm
FD602,8/7/2022,Jandakot (JAD / YPJT),Merredin (YMDN),5:55 pm,6:41 pm
FD580,8/7/2022,Whyalla (WYA / YWHA),Adelaide (ADL / YPAD),5:57 pm,8:39 pm
AM273,8/7/2022,Merimbula (MIM / YMER),Sydney (SYD / YSSY),5:59 pm,6:57 pm
FD449,8/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),6:14 pm,7:43 pm
FD624J,8/7/2022,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),6:31 pm,7:19 pm
FD489,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),7:13 pm,8:40 pm
FD619,8/7/2022,Moora (YMRO),Jandakot (JAD / YPJT),7:40 pm,8:40 pm
FD543,8/7/2022,Prominent Hill Mine (YPMH),Port Augusta (PUG / YPAG),7:46 pm,9:06 pm
FD624J,8/7/2022,Fitzroy Crossing (FIZ / YFTZ),Broome (BME / YBRM),8:07 pm,8:50 pm
FD416,8/7/2022,Mornington Island (ONG / YMTI),Normanton (YNTN),8:35 pm,9:36 pm
FD607,8/7/2022,One Arm Point (YOAP),Broome (BME / YBRM),8:40 pm,9:50 pm
FD602,8/7/2022,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),8:42 pm,9:19 pm
FD425,8/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),8:45 pm,9:12 pm
FD493,8/7/2022,Charleville (CTL / YBCV),Eulo (YEUO),8:50 pm,9:29 pm
FD493,8/7/2022,Yowah (YYWA),Charleville (CTL / YBCV),9:01 pm,1:02 am
FD617,8/7/2022,Jandakot (JAD / YPJT),Albany (ALH / YABA),9:09 pm,9:56 pm
FD608,8/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),9:23 pm,10:09 pm
AM273,8/7/2022,Moree (MRZ / YMOR),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),9:31 pm,10:32 pm
FD480,8/7/2022,Mackay (MKY / YBMK),Townsville (TSV / YBTL),9:55 pm,10:50 pm
FD416,8/7/2022,Mount Isa (ISA / YBMA),Mornington Island (ONG / YMTI),10:25 pm,11:29 pm
FD624J,8/7/2022,Newman (ZNE / YNWN),Fitzroy Crossing (FIZ / YFTZ),11:03 pm,12:11 am
FD534,8/7/2022,Mount Gambier (MGB / YMTG),Adelaide (ADL / YPAD),11:14 pm,12:16 am
FD856,8/7/2022,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),11:17 pm,11:39 pm
FD543,8/7/2022,Port Augusta (PUG / YPAG),Adelaide (ADL / YPAD),11:25 pm,12:38 am
FD425,8/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),11:35 pm,12:11 am
FD602,8/7/2022,Manjimup (MJP / YMJM),Jandakot (JAD / YPJT),11:36 pm,12:32 am
FD856,8/7/2022,Yuendumu (YUE / YYND),Alice Springs (ASP / YBAS),11:42 pm,12:04 am
FD493,9/7/2022,Toowoomba (YTWB),Charleville (CTL / YBCV),12:04 am,1:52 am
FD607,9/7/2022,Derby (DRB / YDBY),Newman (ZNE / YNWN),12:24 am,1:05 am
FD534,9/7/2022,Renmark (RMK / YREN),Adelaide (ADL / YPAD),1:12 am,2:33 am
FD456,9/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:21 am,1:50 am
FD617,9/7/2022,Narrogin (YNRG),Jandakot (JAD / YPJT),2:01 am,3:07 am
FD607,9/7/2022,Broome (BME / YBRM),Derby (DRB / YDBY),2:22 am,2:54 am
FD416,9/7/2022,Normanton (YNTN),Mount Isa (ISA / YBMA),2:39 am,3:48 am
FD602,9/7/2022,Shark Bay (MJK / YSHK),Geraldton (GET / YGEL),2:40 am,4:12 am
FD467,9/7/2022,Brisbane (BNE / YBBN),Kingaroy (KGY / YKRY),3:01 am,3:27 am
AM273,9/7/2022,Sydney (SYD / YSSY),Wagga Wagga (WGA / YSWG),7:39 am,9:15 am
FD416,9/7/2022,Mount Isa (ISA / YBMA),Mornington Island (ONG / YMTI),8:00 am,9:04 am
FD467,9/7/2022,Kingaroy (KGY / YKRY),Brisbane (BNE / YBBN),9:33 am,10:25 am
FD449,9/7/2022,Emerald (EMD / YEML),Brisbane (BNE / YBBN),9:40 am,10:22 am
FD493,9/7/2022,Cunnamulla (CMA / YCMU),Charleville (CTL / YBCV),10:13 am,10:53 am
AM273,9/7/2022,Kempsey (KPS / YKMP),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),10:27 am,11:19 am
FD602,9/7/2022,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),10:51 am,11:39 am
FD425,9/7/2022,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),11:03 am,11:30 am
FD456,9/7/2022,Rockhampton (ROK / YBRK),Roma (RMA / YROM),11:16 am,12:42 pm
FD416,9/7/2022,Normanton (YNTN),Mount Isa (ISA / YBMA),11:19 am,12:28 pm
FD449,9/7/2022,Rockhampton (ROK / YBRK),Townsville (TSV / YBTL),11:22 am,12:52 pm
FD480,9/7/2022,Mount Isa (ISA / YBMA),Townsville (TSV / YBTL),11:41 am,12:46 pm
FD480,9/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),11:53 am,2:00 pm
AM273,9/7/2022,Sydney (SYD / YSSY),Kempsey (KPS / YKMP),11:59 am,1:34 pm
FD580,9/7/2022,Adelaide (ADL / YPAD),Coober Pedy (CPD / YCBP),12:19 pm,12:38 pm
FD427,9/7/2022,Brisbane (BNE / YBBN),Goondiwindi (GOO / YGDI),12:36 pm,1:03 pm
FD449,9/7/2022,Townsville (TSV / YBTL),Rockhampton (ROK / YBRK),12:44 pm,2:42 pm
FD480,9/7/2022,Mount Isa (ISA / YBMA),Townsville (TSV / YBTL),1:15 pm,2:20 pm
FD534,9/7/2022,Coober Pedy (CPD / YCBP),Adelaide (ADL / YPAD),1:22 pm,2:02 pm
FD534,9/7/2022,Adelaide (ADL / YPAD),Coober Pedy (CPD / YCBP),2:27 pm,2:46 pm
AM273,9/7/2022,Wagga Wagga (WGA / YSWG),Sydney (SYD / YSSY),2:28 pm,4:46 pm
FD427,9/7/2022,Goondiwindi (GOO / YGDI),Brisbane (BNE / YBBN),2:40 pm,3:24 pm
